Src,Eqid,Version,Datetime,Lat,Lon,Magnitude,Depth,NST,Region
"This USGS data file has been deprecated. To continue receiving updates for earthquake information you must switch to the new data format [http://earthquake.usgs.gov/earthquakes/feed/]. In the future, data feeds will be updated and deprecated following our official deprecation policy [http://earthquake.usgs.gov/earthquakes/feed/policy.php]."
ak,10842886,1,"Monday, November 11, 2013 15:02:46 UTC",63.4560,-148.2261,1.3,4.30,13,"Central Alaska"
ci,11390410,6,"Monday, November 11, 2013 14:42:38 UTC",33.7172,-115.9067,1.6,6.60,45,"Southern California"
pr,13315003,0,"Monday, November 11, 2013 14:24:24 UTC",18.7779,-64.2854,3.0,42.00,17,"Virgin Islands region"
ak,10842877,1,"Monday, November 11, 2013 13:33:34 UTC",63.0248,-149.8969,1.4,20.10, 9,"Central Alaska"
ci,11390394,5,"Monday, November 11, 2013 13:11:28 UTC",34.1805,-117.3437,1.2,10.40,51,"Greater Los Angeles area, California"
ak,10842863,2,"Monday, November 11, 2013 12:48:52 UTC",61.0550,-151.1555,2.7,65.50,55,"Southern Alaska"
ci,11390386,5,"Monday, November 11, 2013 12:23:44 UTC",33.6777,-116.7703,1.1,15.80,40,"Southern California"
uw,60627416,3,"Monday, November 11, 2013 11:46:43 UTC",47.4945,-123.1628,2.8,43.00,51,"Olympic Peninsula, Washington"
ak,10842852,1,"Monday, November 11, 2013 11:42:11 UTC",61.7700,-148.0064,1.7,32.30,20,"Southern Alaska"
mb,13496382,2,"Monday, November 11, 2013 11:39:46 UTC",46.8343,-112.8451,2.1,16.80,33,"western Montana"
ci,11390362,4,"Monday, November 11, 2013 11:09:20 UTC",34.0672,-117.2720,1.0,17.50,37,"Greater Los Angeles area, California"
ak,10842847,1,"Monday, November 11, 2013 11:07:13 UTC",59.9408,-152.8282,2.3,97.30, 9,"Southern Alaska"
ci,11390354,5,"Monday, November 11, 2013 11:06:12 UTC",33.6768,-116.7723,1.3,16.00,51,"Southern California"
se,111113a,A,"Monday, November 11, 2013 10:55:52 UTC",35.4824,-84.2420,1.9,8.50, 9,"eastern Tennessee"
mb,13101769,2,"Monday, November 11, 2013 10:45:24 UTC",45.2003,-112.8041,1.1,11.40, 9,"western Montana"
ak,10842845,1,"Monday, November 11, 2013 10:32:25 UTC",64.4040,-149.6089,1.2,7.10, 6,"Central Alaska"
ci,11390330,7,"Monday, November 11, 2013 09:51:46 UTC",33.8582,-118.2815,1.6,12.80,44,"Greater Los Angeles area, California"
nn,00428903,1,"Monday, November 11, 2013 09:38:18 UTC",38.3243,-118.8280,1.6,0.00,17,"Nevada"
nc,72105386,0,"Monday, November 11, 2013 09:34:45 UTC",38.8420,-122.8285,1.0,2.40,14,"Northern California"
ci,11390322,6,"Monday, November 11, 2013 09:29:20 UTC",34.0180,-117.2337,3.1,17.00,103,"Greater Los Angeles area, California"
ak,10842831,1,"Monday, November 11, 2013 08:55:06 UTC",61.9698,-150.6517,1.7,85.70,13,"Southern Alaska"
ak,10842827,1,"Monday, November 11, 2013 08:31:14 UTC",64.1435,-148.4697,1.7,38.50, 4,"Central Alaska"
ci,11390306,4,"Monday, November 11, 2013 08:10:51 UTC",33.1765,-115.6060,1.1,2.60,14,"Southern California"
ci,11390290,5,"Monday, November 11, 2013 07:52:33 UTC",32.9002,-116.2718,1.3,7.90,39,"Southern California"
uu,60044262,4,"Monday, November 11, 2013 07:49:47 UTC",44.7947,-111.1122,1.1,5.90,13,"western Montana"
ak,10842821,1,"Monday, November 11, 2013 07:37:17 UTC",62.9655,-150.6365,1.5,99.90, 8,"Central Alaska"
pr,13315002,0,"Monday, November 11, 2013 07:09:02 UTC",18.9167,-64.6416,2.4,14.00, 5,"Virgin Islands region"
nc,72105291,2,"Monday, November 11, 2013 06:56:59 UTC",37.3253,-118.7937,1.0,12.70,13,"Central California"
ak,10842815,1,"Monday, November 11, 2013 06:47:55 UTC",63.5460,-147.3600,1.5,11.10,14,"Central Alaska"
nc,72105251,0,"Monday, November 11, 2013 05:55:10 UTC",37.4212,-120.4608,1.9,2.60, 6,"Central California"
pr,13315001,0,"Monday, November 11, 2013 05:30:27 UTC",18.7779,-67.2388,2.7,7.00,10,"Puerto Rico region"
ci,11390274,5,"Monday, November 11, 2013 05:21:17 UTC",34.5438,-116.2493,1.5,3.60,19,"Southern California"
nc,72105241,2,"Monday, November 11, 2013 05:18:11 UTC",35.2825,-120.6013,1.1,8.80,28,"Central California"
nc,72105231,1,"Monday, November 11, 2013 05:13:53 UTC",38.8080,-122.8227,2.8,2.10,56,"Northern California"
ci,11390258,5,"Monday, November 11, 2013 05:00:02 UTC",34.1223,-117.7692,1.6,14.10,46,"Greater Los Angeles area, California"
ak,10842797,1,"Monday, November 11, 2013 04:52:26 UTC",61.6821,-148.0963,1.5,34.60,10,"Southern Alaska"
ci,11390250,4,"Monday, November 11, 2013 04:51:23 UTC",34.1328,-116.4078,1.0,9.20,28,"Southern California"
ci,11390242,5,"Monday, November 11, 2013 04:45:14 UTC",36.0557,-117.7090,1.8,1.10,26,"Central California"
ak,10842791,1,"Monday, November 11, 2013 04:40:23 UTC",63.0188,-150.4106,1.5,87.90,10,"Central Alaska"
hv,60590056,1,"Monday, November 11, 2013 04:33:15 UTC",19.1787,-155.6865,1.8,0.00,38,"Island of Hawaii, Hawaii"
nc,72105211,0,"Monday, November 11, 2013 04:24:13 UTC",35.7313,-121.1920,1.4,5.10,10,"Central California"
ak,10842783,1,"Monday, November 11, 2013 04:11:54 UTC",62.5961,-151.3069,1.5,88.10, 9,"Central Alaska"
hv,60590046,1,"Monday, November 11, 2013 03:56:12 UTC",19.4218,-155.2523,1.8,3.60,24,"Island of Hawaii, Hawaii"
nc,72105201,0,"Monday, November 11, 2013 03:39:03 UTC",35.6735,-121.1080,1.3,6.60, 9,"Central California"
ci,11390234,5,"Monday, November 11, 2013 03:13:36 UTC",33.0270,-116.4185,1.5,10.00,43,"Southern California"
ak,10842769,1,"Monday, November 11, 2013 02:53:52 UTC",61.6249,-150.2377,1.9,43.10,20,"Southern Alaska"
ci,11390226,4,"Monday, November 11, 2013 02:29:31 UTC",32.8788,-116.2488,1.0,4.80,21,"Southern California"
mb,13575617,2,"Monday, November 11, 2013 02:27:42 UTC",45.8898,-111.2760,1.1,4.40,14,"western Montana"
pr,13315000,0,"Monday, November 11, 2013 01:58:02 UTC",19.0424,-66.3377,2.9,11.00,12,"Puerto Rico region"
nc,72105161,4,"Monday, November 11, 2013 01:54:44 UTC",37.3413,-118.7405,1.1,16.20,16,"Central California"
ak,10842760,1,"Monday, November 11, 2013 01:37:32 UTC",62.3627,-151.2072,1.7,32.00, 8,"Central Alaska"
nc,72105151,1,"Monday, November 11, 2013 01:27:23 UTC",38.7970,-122.7995,1.2,1.60,23,"Northern California"
ak,10842750,1,"Monday, November 11, 2013 01:11:07 UTC",61.6263,-150.2130,1.7,41.60,19,"Southern Alaska"
ak,10842737,1,"Monday, November 11, 2013 00:49:27 UTC",63.6236,-150.7194,1.9,9.40,22,"Central Alaska"
ci,11390202,4,"Monday, November 11, 2013 00:48:07 UTC",35.0295,-117.6747,1.7,0.00,28,"Southern California"
nc,72105131,2,"Monday, November 11, 2013 00:23:54 UTC",39.4667,-120.2925,1.0,8.30,16,"Northern California"
ak,10842728,1,"Monday, November 11, 2013 00:20:16 UTC",60.2520,-142.9197,2.1,0.10,18,"Southern Alaska"
